Date,Nume_Sectie,Latitudine,Longitudine,PM2.5,CO
5/11/2024,B-24,44.4071007,26.113142,12.55130435,
5/12/2024,B-24,44.4071007,26.113142,5.619565217,
5/13/2024,B-24,44.4071007,26.113142,5.305217391,
5/14/2024,B-24,44.4071007,26.113142,5.943913043,
5/15/2024,B-24,44.4071007,26.113142,7.057826087,
5/16/2024,B-24,44.4071007,26.113142,8.033636364,
6/22/2023,B-25,,,-2.725555556,
6/23/2023,B-25,,,-2.725555556,
6/24/2023,B-25,,,-2.725555556,
6/25/2023,B-25,,,-2.725555556,
6/26/2023,B-25,,,-2.725555556,
6/27/2023,B-25,,,-2.725555556,
6/28/2023,B-25,,,-2.725555556,
6/29/2023,B-25,,,-2.725555556,
6/30/2023,B-25,,,-2.725555556,
7/1/2023,B-25,,,-2.725555556,
7/2/2023,B-25,,,-2.725555556,
7/3/2023,B-25,,,-2.725555556,
7/4/2023,B-25,,,-2.725555556,
7/5/2023,B-25,,,-2.725555556,
7/6/2023,B-25,,,-2.725555556,
7/7/2023,B-25,,,-2.725555556,
7/8/2023,B-25,,,-2.725555556,
7/9/2023,B-25,,,-2.725555556,
7/10/2023,B-25,,,-2.725555556,
7/11/2023,B-25,,,-2.725555556,
7/12/2023,B-25,,,-2.725555556,
7/13/2023,B-25,,,-2.725555556,
7/14/2023,B-25,,,-2.725555556,
7/15/2023,B-25,,,-2.725555556,
7/16/2023,B-25,,,-2.725555556,
7/17/2023,B-25,,,-2.725555556,
7/18/2023,B-25,,,-2.725555556,
7/19/2023,B-25,,,-2.725555556,
7/20/2023,B-25,,,-2.725555556,
7/21/2023,B-25,,,-2.725555556,
7/22/2023,B-25,,,-2.725555556,
7/23/2023,B-25,,,-2.725555556,
7/24/2023,B-25,,,-2.725555556,
7/25/2023,B-25,,,-2.725555556,
7/26/2023,B-25,,,-2.725555556,
7/27/2023,B-25,,,-2.725555556,
7/28/2023,B-25,,,-2.725555556,
7/29/2023,B-25,,,-2.725555556,
7/30/2023,B-25,,,-2.725555556,
7/31/2023,B-25,,,-2.725555556,
8/1/2023,B-25,,,-2.725555556,
8/2/2023,B-25,,,-2.725555556,
8/3/2023,B-25,,,-2.725555556,
8/4/2023,B-25,,,-2.725555556,
8/5/2023,B-25,,,-2.725555556,
8/6/2023,B-25,,,-2.725555556,
8/7/2023,B-25,,,-2.725555556,
8/8/2023,B-25,,,-2.725555556,
8/9/2023,B-25,,,-2.725555556,
8/10/2023,B-25,,,-2.725555556,
8/11/2023,B-25,,,-2.725555556,
8/12/2023,B-25,,,-2.725555556,
8/13/2023,B-25,,,-2.725555556,
8/14/2023,B-25,,,-2.725555556,
8/15/2023,B-25,,,-2.725555556,
8/16/2023,B-25,,,-2.725555556,
8/17/2023,B-25,,,-2.725555556,
8/18/2023,B-25,,,-2.725555556,
8/19/2023,B-25,,,-2.725555556,
8/20/2023,B-25,,,-2.725555556,
8/21/2023,B-25,,,-2.725555556,
8/22/2023,B-25,,,-2.725555556,
8/23/2023,B-25,,,-2.725555556,
8/24/2023,B-25,,,-2.725555556,
8/25/2023,B-25,,,-2.725555556,
8/26/2023,B-25,,,-2.725555556,
8/27/2023,B-25,,,-2.725555556,
8/28/2023,B-25,,,-2.725555556,
8/29/2023,B-25,,,-2.725555556,
8/30/2023,B-25,,,-2.725555556,
8/31/2023,B-25,,,-2.725555556,
9/1/2023,B-25,,,-2.725555556,
9/2/2023,B-25,,,-2.725555556,
9/3/2023,B-25,,,-2.725555556,
9/4/2023,B-25,,,-2.725555556,
9/5/2023,B-25,,,-2.725555556,
9/6/2023,B-25,,,-2.725555556,
9/7/2023,B-25,,,-2.725555556,
9/8/2023,B-25,,,-2.725555556,
9/9/2023,B-25,,,-2.725555556,
9/10/2023,B-25,,,-2.725555556,
9/11/2023,B-25,,,-2.725555556,
9/12/2023,B-25,,,-2.725555556,
9/13/2023,B-25,,,-2.725555556,
9/14/2023,B-25,,,-2.725555556,
9/15/2023,B-25,,,-2.725555556,
9/16/2023,B-25,,,-2.725555556,
9/17/2023,B-25,,,-2.725555556,
9/18/2023,B-25,,,-2.725555556,
9/19/2023,B-25,,,-2.725555556,
9/20/2023,B-25,,,-2.725555556,
9/21/2023,B-25,,,-2.725555556,
9/22/2023,B-25,,,-2.725555556,
9/23/2023,B-25,,,-2.725555556,
9/24/2023,B-25,,,-2.725555556,
9/25/2023,B-25,,,-2.725555556,
9/26/2023,B-25,,,-2.725555556,
9/27/2023,B-25,,,-2.725555556,
9/28/2023,B-25,,,-2.725555556,
9/29/2023,B-25,,,-2.725555556,
9/30/2023,B-25,,,-2.725555556,
10/1/2023,B-25,,,-2.725555556,
10/2/2023,B-25,,,-2.725555556,
10/3/2023,B-25,,,-2.725555556,
10/4/2023,B-25,,,-2.725555556,
10/5/2023,B-25,,,-2.725555556,
10/6/2023,B-25,,,-2.725555556,
10/7/2023,B-25,,,-2.725555556,
10/8/2023,B-25,,,-2.725555556,
10/9/2023,B-25,,,-2.725555556,
10/10/2023,B-25,,,-2.725555556,
10/11/2023,B-25,,,-2.725555556,
10/12/2023,B-25,,,-2.725555556,
10/13/2023,B-25,,,-2.725555556,
10/14/2023,B-25,,,-2.725555556,
10/15/2023,B-25,,,-2.725555556,
10/16/2023,B-25,,,-2.725555556,
10/17/2023,B-25,,,-2.725555556,
10/18/2023,B-25,,,20.69272727,
10/19/2023,B-25,,,37.97391304,
10/20/2023,B-25,,,37.57869565,
10/21/2023,B-25,,,32.85043478,
10/22/2023,B-25,,,26.08608696,
10/23/2023,B-25,,,18.05869565,
10/24/2023,B-25,,,21.61826087,
10/25/2023,B-25,,,22.21956522,
10/26/2023,B-25,,,11.18869565,
10/27/2023,B-25,,,10.12,
10/28/2023,B-25,,,4.566521739,
10/29/2023,B-25,,,16.94695652,
10/30/2023,B-25,,,29.142,
10/31/2023,B-25,,,38.55043478,
11/1/2023,B-25,,,18.47652174,
11/2/2023,B-25,,,10.63391304,
11/3/2023,B-25,,,11.64043478,
11/4/2023,B-25,,,11.9673913,
11/5/2023,B-25,,,9.873043478,
11/6/2023,B-25,,,3.506956522,
11/7/2023,B-25,,,20.85478261,
11/8/2023,B-25,,,29.03391304,
11/9/2023,B-25,,,16.0626087,
11/10/2023,B-25,,,16.76347826,
11/11/2023,B-25,,,13.52434783,
11/12/2023,B-25,,,4.097391304,
11/13/2023,B-25,,,15.89086957,
11/14/2023,B-25,,,11.9126087,
11/15/2023,B-25,,,9.359565217,
11/16/2023,B-25,,,6.777272727,
11/17/2023,B-25,,,18.64086957,
11/18/2023,B-25,,,14.52652174,
11/19/2023,B-25,,,8.513478261,
11/20/2023,B-25,,,41.13130435,
11/21/2023,B-25,,,20.34782609,
11/22/2023,B-25,,,21.27652174,
11/23/2023,B-25,,,19.03,
11/24/2023,B-25,,,12.79869565,
11/25/2023,B-25,,,7.857826087,
11/26/2023,B-25,,,5.313913043,
11/27/2023,B-25,,,7.228695652,
11/28/2023,B-25,,,15.78826087,
11/29/2023,B-25,,,11.8826087,
11/30/2023,B-25,,,28.39956522,
12/1/2023,B-25,,,53.42304348,
12/2/2023,B-25,,,74.55913043,
12/3/2023,B-25,,,22.81782609,
12/4/2023,B-25,,,25.14304348,
12/5/2023,B-25,,,27.35695652,
12/6/2023,B-25,,,17.0373913,
12/7/2023,B-25,,,13.61086957,
12/8/2023,B-25,,,25.34347826,
12/9/2023,B-25,,,24.94173913,
12/10/2023,B-25,,,18.84391304,
12/11/2023,B-25,,,23.66478261,
12/12/2023,B-25,,,28.92086957,
12/13/2023,B-25,,,35.26434783,
12/14/2023,B-25,,,46.11391304,
12/15/2023,B-25,,,14.71173913,
12/16/2023,B-25,,,12.5273913,
12/17/2023,B-25,,,22.38652174,
12/18/2023,B-25,,,23.11695652,
12/19/2023,B-25,,,28.28391304,
12/20/2023,B-25,,,54.20217391,
12/21/2023,B-25,,,55.10217391,
12/22/2023,B-25,,,17.28652174,
12/23/2023,B-25,,,3.830434783,
12/24/2023,B-25,,,8.32173913,
12/25/2023,B-25,,,8.574347826,
12/26/2023,B-25,,,13.48217391,
12/27/2023,B-25,,,16.60565217,
12/28/2023,B-25,,,28.78391304,
12/29/2023,B-25,,,50.75130435,
12/30/2023,B-25,,,33.50652174,
12/31/2023,B-25,,,57.35173913,
1/1/2024,B-25,,,98.54434783,
1/2/2024,B-25,,,22.8373913,
1/3/2024,B-25,,,14.69043478,
1/4/2024,B-25,,,9.196086957,
1/5/2024,B-25,,,19.7,
1/6/2024,B-25,,,45.57347826,
1/7/2024,B-25,,,23.47391304,
1/8/2024,B-25,,,9.197391304,
1/9/2024,B-25,,,9.586086957,
1/10/2024,B-25,,,17.46217391,
1/11/2024,B-25,,,25.14347826,
1/12/2024,B-25,,,25.99130435,
1/13/2024,B-25,,,20.18173913,
1/14/2024,B-25,,,19.35173913,
1/15/2024,B-25,,,43.2473913,
1/16/2024,B-25,,,27.88434783,
1/17/2024,B-25,,,31.13043478,
1/18/2024,B-25,,,49.09217391,
1/19/2024,B-25,,,39.32,
1/20/2024,B-25,,,13.11652174,
1/21/2024,B-25,,,16.95913043,
1/22/2024,B-25,,,17.87913043,
1/23/2024,B-25,,,19.18130435,
1/24/2024,B-25,,,23.45652174,
1/25/2024,B-25,,,28.19608696,
1/26/2024,B-25,,,31.37695652,
1/27/2024,B-25,,,57.18,
1/28/2024,B-25,,,27.44869565,
1/29/2024,B-25,,,20.62043478,
1/30/2024,B-25,,,22.92304348,
1/31/2024,B-25,,,28.11434783,
2/1/2024,B-25,,,44.64173913,
2/2/2024,B-25,,,48.8773913,
2/3/2024,B-25,,,24.02,
2/4/2024,B-25,,,18.12347826,
2/5/2024,B-25,,,8.252173913,
2/6/2024,B-25,,,12.3826087,
2/7/2024,B-25,,,18.15608696,
2/8/2024,B-25,,,16.05086957,
2/9/2024,B-25,,,16.55304348,
2/10/2024,B-25,,,52.93913043,
2/11/2024,B-25,,,15.02347826,
2/12/2024,B-25,,,8.566956522,
2/13/2024,B-25,,,12.67782609,
2/14/2024,B-25,,,10.19347826,
2/15/2024,B-25,,,19.27869565,
2/16/2024,B-25,,,15.54347826,
2/17/2024,B-25,,,24.03913043,
2/18/2024,B-25,,,31.67608696,
2/19/2024,B-25,,,14.5426087,
2/20/2024,B-25,,,25.51695652,
2/21/2024,B-25,,,36.30347826,
2/22/2024,B-25,,,32.90173913,
2/23/2024,B-25,,,31.34304348,
2/24/2024,B-25,,,48.14434783,
2/25/2024,B-25,,,51.39347826,
2/26/2024,B-25,,,19.67043478,
2/27/2024,B-25,,,11.93521739,
2/28/2024,B-25,,,15.26521739,
2/29/2024,B-25,,,14.87695652,
3/1/2024,B-25,,,12.22130435,
3/2/2024,B-25,,,18.66869565,
3/3/2024,B-25,,,27.75217391,
3/4/2024,B-25,,,23.36130435,
3/5/2024,B-25,,,15.65782609,
3/6/2024,B-25,,,26.4,
3/7/2024,B-25,,,26.94347826,
3/8/2024,B-25,,,27.30782609,
3/9/2024,B-25,,,36.41913043,
3/10/2024,B-25,,,32.01434783,
3/11/2024,B-25,,,20.82130435,
3/12/2024,B-25,,,12.77608696,
3/13/2024,B-25,,,16.32521739,
3/14/2024,B-25,,,8.485217391,
3/15/2024,B-25,,,24.01913043,
3/16/2024,B-25,,,28.48565217,
3/17/2024,B-25,,,31.55826087,
3/18/2024,B-25,,,22.5226087,
3/19/2024,B-25,,,17.54608696,
3/20/2024,B-25,,,20.33608696,
3/21/2024,B-25,,,9.506521739,
3/22/2024,B-25,,,15.68304348,
3/23/2024,B-25,,,23.8226087,
3/24/2024,B-25,,,25.20173913,
3/25/2024,B-25,,,4.769130435,
3/26/2024,B-25,,,10.11304348,
3/27/2024,B-25,,,9.798125,
3/28/2024,B-25,,,9.66173913,
3/29/2024,B-25,,,7.873913043,
3/30/2024,B-25,,,18.41652174,
3/31/2024,B-25,,,16.71727273,
4/1/2024,B-25,,,32.44190476,
4/2/2024,B-25,,,13.55111111,
4/3/2024,B-25,,,5.454347826,
4/4/2024,B-25,,,7.862608696,
4/5/2024,B-25,,,10.28521739,
4/6/2024,B-25,,,12.05043478,
4/7/2024,B-25,,,9.833913043,
4/8/2024,B-25,,,32.6973913,
4/9/2024,B-25,,,12.51086957,
4/10/2024,B-25,,,14.50882353,
4/11/2024,B-25,,,18.46086957,
4/12/2024,B-25,,,21.79086957,
4/13/2024,B-25,,,11.7926087,
4/14/2024,B-25,,,27.09695652,
4/15/2024,B-25,,,9.292608696,
4/16/2024,B-25,,,11.86086957,
4/17/2024,B-25,,,7.355217391,
4/18/2024,B-25,,,8.632608696,
4/19/2024,B-25,,,8.617391304,
4/20/2024,B-25,,,10.83217391,
4/21/2024,B-25,,,11.51782609,
4/22/2024,B-25,,,8.308695652,
4/23/2024,B-25,,,8.569130435,
4/24/2024,B-25,,,9.186956522,
4/25/2024,B-25,,,8.475217391,
4/26/2024,B-25,,,8.717826087,
4/27/2024,B-25,,,8.760434783,
4/28/2024,B-25,,,14.07782609,
4/29/2024,B-25,,,9.373478261,
4/30/2024,B-25,,,8.513478261,
5/1/2024,B-25,,,6.147826087,
5/2/2024,B-25,,,10.1473913,
5/3/2024,B-25,,,7.91826087,
5/4/2024,B-25,,,10.01304348,
5/5/2024,B-25,,,17.7273913,
5/6/2024,B-25,,,9.744347826,
5/7/2024,B-25,,,10.63782609,
5/8/2024,B-25,,,8.510434783,
5/9/2024,B-25,,,13.7526087,
5/10/2024,B-25,,,10.68913043,
5/11/2024,B-25,,,14.91130435,
5/12/2024,B-25,,,6.384782609,
5/13/2024,B-25,,,5.316086957,
5/14/2024,B-25,,,6.815217391,
5/15/2024,B-25,,,7.074347826,
5/16/2024,B-25,,,8.237142857,
6/22/2023,B-26,44.4992561,26.1354294,13.87217391,
6/23/2023,B-26,44.4992561,26.1354294,17.03347826,
6/24/2023,B-26,44.4992561,26.1354294,15.38652174,
6/25/2023,B-26,44.4992561,26.1354294,9.509130435,
6/26/2023,B-26,44.4992561,26.1354294,7.656956522,
6/27/2023,B-26,44.4992561,26.1354294,8.606086957,
6/28/2023,B-26,44.4992561,26.1354294,9.261304348,
6/29/2023,B-26,44.4992561,26.1354294,8.825217391,
6/30/2023,B-26,44.4992561,26.1354294,7.880434783,
7/1/2023,B-26,44.4992561,26.1354294,11.70826087,
7/2/2023,B-26,44.4992561,26.1354294,12.08478261,
7/3/2023,B-26,44.4992561,26.1354294,12.07304348,
7/4/2023,B-26,44.4992561,26.1354294,13.02913043,
7/5/2023,B-26,44.4992561,26.1354294,10.14347826,
7/6/2023,B-26,44.4992561,26.1354294,11.65652174,
7/7/2023,B-26,44.4992561,26.1354294,10.46695652,
7/8/2023,B-26,44.4992561,26.1354294,7.552173913,
7/9/2023,B-26,44.4992561,26.1354294,8.637826087,
7/10/2023,B-26,44.4992561,26.1354294,11.30173913,
7/11/2023,B-26,44.4992561,26.1354294,14.28304348,
7/12/2023,B-26,44.4992561,26.1354294,13.47695652,
7/13/2023,B-26,44.4992561,26.1354294,16.47434783,
7/14/2023,B-26,44.4992561,26.1354294,10.13217391,
7/15/2023,B-26,44.4992561,26.1354294,9.262173913,
7/16/2023,B-26,44.4992561,26.1354294,10.14217391,
7/17/2023,B-26,44.4992561,26.1354294,12.30347826,
7/18/2023,B-26,44.4992561,26.1354294,11.5626087,
7/19/2023,B-26,44.4992561,26.1354294,10.51391304,
7/20/2023,B-26,44.4992561,26.1354294,12.52521739,
7/21/2023,B-26,44.4992561,26.1354294,9.73173913,
7/22/2023,B-26,44.4992561,26.1354294,7.054347826,
7/23/2023,B-26,44.4992561,26.1354294,7.442608696,
7/24/2023,B-26,44.4992561,26.1354294,9.717391304,
7/25/2023,B-26,44.4992561,26.1354294,14.98043478,
7/26/2023,B-26,44.4992561,26.1354294,16.3726087,
7/27/2023,B-26,44.4992561,26.1354294,6.266956522,
7/28/2023,B-26,44.4992561,26.1354294,6.048695652,
7/29/2023,B-26,44.4992561,26.1354294,8.756086957,
7/30/2023,B-26,44.4992561,26.1354294,10.76826087,
7/31/2023,B-26,44.4992561,26.1354294,9.36173913,
8/1/2023,B-26,44.4992561,26.1354294,8.286086957,
8/2/2023,B-26,44.4992561,26.1354294,10.58521739,
8/3/2023,B-26,44.4992561,26.1354294,12.21478261,
8/4/2023,B-26,44.4992561,26.1354294,13.99565217,
8/5/2023,B-26,44.4992561,26.1354294,9.415217391,
8/6/2023,B-26,44.4992561,26.1354294,11.22347826,
8/7/2023,B-26,44.4992561,26.1354294,4.012173913,
8/8/2023,B-26,44.4992561,26.1354294,4.894347826,
8/9/2023,B-26,44.4992561,26.1354294,5.000869565,
8/10/2023,B-26,44.4992561,26.1354294,7.03,
8/11/2023,B-26,44.4992561,26.1354294,7.943478261,
8/12/2023,B-26,44.4992561,26.1354294,9.469130435,
8/13/2023,B-26,44.4992561,26.1354294,9.952173913,
8/14/2023,B-26,44.4992561,26.1354294,9.039130435,
8/15/2023,B-26,44.4992561,26.1354294,13.31652174,
8/16/2023,B-26,44.4992561,26.1354294,11.90391304,
8/17/2023,B-26,44.4992561,26.1354294,11.00521739,
8/18/2023,B-26,44.4992561,26.1354294,13.49565217,
8/19/2023,B-26,44.4992561,26.1354294,12.0073913,
8/20/2023,B-26,44.4992561,26.1354294,12.78,
8/21/2023,B-26,44.4992561,26.1354294,12.08217391,
8/22/2023,B-26,44.4992561,26.1354294,16.68869565,
8/23/2023,B-26,44.4992561,26.1354294,13.57304348,
8/24/2023,B-26,44.4992561,26.1354294,11.29434783,
8/25/2023,B-26,44.4992561,26.1354294,12.00086957,
8/26/2023,B-26,44.4992561,26.1354294,13.47043478,
8/27/2023,B-26,44.4992561,26.1354294,9.50173913,
8/28/2023,B-26,44.4992561,26.1354294,11.25608696,
8/29/2023,B-26,44.4992561,26.1354294,12.2526087,
8/30/2023,B-26,44.4992561,26.1354294,12.77391304,
8/31/2023,B-26,44.4992561,26.1354294,8.006956522,
9/1/2023,B-26,44.4992561,26.1354294,9.35173913,
9/2/2023,B-26,44.4992561,26.1354294,9.885652174,
9/3/2023,B-26,44.4992561,26.1354294,7.933043478,
9/4/2023,B-26,44.4992561,26.1354294,5.45826087,
9/5/2023,B-26,44.4992561,26.1354294,8.227826087,
9/6/2023,B-26,44.4992561,26.1354294,7.125217391,
9/7/2023,B-26,44.4992561,26.1354294,8.347391304,
9/8/2023,B-26,44.4992561,26.1354294,7.151304348,
9/9/2023,B-26,44.4992561,26.1354294,7.68,
9/10/2023,B-26,44.4992561,26.1354294,7.641304348,
9/11/2023,B-26,44.4992561,26.1354294,8.073913043,
9/12/2023,B-26,44.4992561,26.1354294,11.93695652,
9/13/2023,B-26,44.4992561,26.1354294,11.46521739,
9/14/2023,B-26,44.4992561,26.1354294,13.62652174,
9/15/2023,B-26,44.4992561,26.1354294,15.03173913,
9/16/2023,B-26,44.4992561,26.1354294,10.44956522,
9/17/2023,B-26,44.4992561,26.1354294,10.33391304,
9/18/2023,B-26,44.4992561,26.1354294,9.871304348,
9/19/2023,B-26,44.4992561,26.1354294,10.01130435,
9/20/2023,B-26,44.4992561,26.1354294,11.19086957,
9/21/2023,B-26,44.4992561,26.1354294,12.86130435,
9/22/2023,B-26,44.4992561,26.1354294,11.8873913,
9/23/2023,B-26,44.4992561,26.1354294,12.05173913,
9/24/2023,B-26,44.4992561,26.1354294,8.647391304,
9/25/2023,B-26,44.4992561,26.1354294,10.35217391,
9/26/2023,B-26,44.4992561,26.1354294,10.38391304,
9/27/2023,B-26,44.4992561,26.1354294,9.66826087,
9/28/2023,B-26,44.4992561,26.1354294,9.495217391,
9/29/2023,B-26,44.4992561,26.1354294,11.00652174,
9/30/2023,B-26,44.4992561,26.1354294,14.47652174,
10/1/2023,B-26,44.4992561,26.1354294,13.67869565,
10/2/2023,B-26,44.4992561,26.1354294,7.76173913,
10/3/2023,B-26,44.4992561,26.1354294,11.49347826,
10/4/2023,B-26,44.4992561,26.1354294,14.66956522,
10/5/2023,B-26,44.4992561,26.1354294,8.953913043,
10/6/2023,B-26,44.4992561,26.1354294,11.77521739,
10/7/2023,B-26,44.4992561,26.1354294,11.38608696,
10/8/2023,B-26,44.4992561,26.1354294,8.546363636,
10/9/2023,B-26,44.4992561,26.1354294,5.89173913,
10/10/2023,B-26,44.4992561,26.1354294,7.41,
10/11/2023,B-26,44.4992561,26.1354294,11.10130435,
10/12/2023,B-26,44.4992561,26.1354294,13.8573913,
10/13/2023,B-26,44.4992561,26.1354294,18.19782609,
10/14/2023,B-26,44.4992561,26.1354294,25.68956522,
10/15/2023,B-26,44.4992561,26.1354294,18.44869565,
10/16/2023,B-26,44.4992561,26.1354294,8.262173913,
10/17/2023,B-26,44.4992561,26.1354294,9.696956522,
10/18/2023,B-26,44.4992561,26.1354294,19.07826087,
10/19/2023,B-26,44.4992561,26.1354294,20.31217391,
10/20/2023,B-26,44.4992561,26.1354294,20.09565217,
10/21/2023,B-26,44.4992561,26.1354294,28.1626087,
10/22/2023,B-26,44.4992561,26.1354294,18.14043478,
10/23/2023,B-26,44.4992561,26.1354294,14.48478261,
10/24/2023,B-26,44.4992561,26.1354294,15.88782609,
10/25/2023,B-26,44.4992561,26.1354294,16.58347826,
10/26/2023,B-26,44.4992561,26.1354294,8.499130435,
10/27/2023,B-26,44.4992561,26.1354294,11.11565217,
10/28/2023,B-26,44.4992561,26.1354294,4.739130435,
10/29/2023,B-26,44.4992561,26.1354294,12.23086957,
10/30/2023,B-26,44.4992561,26.1354294,18.70043478,
10/31/2023,B-26,44.4992561,26.1354294,18.62130435,
11/1/2023,B-26,44.4992561,26.1354294,13.63956522,
11/2/2023,B-26,44.4992561,26.1354294,9.701304348,
11/3/2023,B-26,44.4992561,26.1354294,12.44652174,
11/4/2023,B-26,44.4992561,26.1354294,11.99869565,
11/5/2023,B-26,44.4992561,26.1354294,16.2473913,
11/6/2023,B-26,44.4992561,26.1354294,4.70826087,
11/7/2023,B-26,44.4992561,26.1354294,13.88826087,
11/8/2023,B-26,44.4992561,26.1354294,16.21434783,
11/9/2023,B-26,44.4992561,26.1354294,24.69521739,
11/10/2023,B-26,44.4992561,26.1354294,23.26956522,
11/11/2023,B-26,44.4992561,26.1354294,12.65565217,
11/12/2023,B-26,44.4992561,26.1354294,4.573913043,
11/13/2023,B-26,44.4992561,26.1354294,15.47913043,
11/14/2023,B-26,44.4992561,26.1354294,16.56652174,
11/15/2023,B-26,44.4992561,26.1354294,9.92,
11/16/2023,B-26,44.4992561,26.1354294,12.43826087,
11/17/2023,B-26,44.4992561,26.1354294,22.18130435,
11/18/2023,B-26,44.4992561,26.1354294,14.05565217,
11/19/2023,B-26,44.4992561,26.1354294,11.00652174,
11/20/2023,B-26,44.4992561,26.1354294,37.79565217,
11/21/2023,B-26,44.4992561,26.1354294,41.81608696,
11/22/2023,B-26,44.4992561,26.1354294,20.68434783,
11/23/2023,B-26,44.4992561,26.1354294,17.67913043,
11/24/2023,B-26,44.4992561,26.1354294,12.60913043,
11/25/2023,B-26,44.4992561,26.1354294,10.03869565,
11/26/2023,B-26,44.4992561,26.1354294,6.450434783,
11/27/2023,B-26,44.4992561,26.1354294,7.73,
11/28/2023,B-26,44.4992561,26.1354294,18.23652174,
11/29/2023,B-26,44.4992561,26.1354294,11.3573913,
11/30/2023,B-26,44.4992561,26.1354294,33.58173913,
12/1/2023,B-26,44.4992561,26.1354294,29.69782609,
12/2/2023,B-26,44.4992561,26.1354294,34.90130435,
12/3/2023,B-26,44.4992561,26.1354294,16.79347826,
12/4/2023,B-26,44.4992561,26.1354294,27.34869565,
12/5/2023,B-26,44.4992561,26.1354294,27.93478261,
12/6/2023,B-26,44.4992561,26.1354294,13.69434783,
12/7/2023,B-26,44.4992561,26.1354294,17.60391304,
12/8/2023,B-26,44.4992561,26.1354294,23.0273913,
12/9/2023,B-26,44.4992561,26.1354294,29.23043478,
12/10/2023,B-26,44.4992561,26.1354294,19.27608696,
12/11/2023,B-26,44.4992561,26.1354294,25.92347826,
12/12/2023,B-26,44.4992561,26.1354294,25.42478261,
12/13/2023,B-26,44.4992561,26.1354294,34.76869565,
12/14/2023,B-26,44.4992561,26.1354294,34.8173913,
12/15/2023,B-26,44.4992561,26.1354294,15.72173913,
12/16/2023,B-26,44.4992561,26.1354294,11.55608696,
12/17/2023,B-26,44.4992561,26.1354294,20.96521739,
12/18/2023,B-26,44.4992561,26.1354294,25.15130435,
12/19/2023,B-26,44.4992561,26.1354294,44.09521739,
12/20/2023,B-26,44.4992561,26.1354294,61.81869565,
12/21/2023,B-26,44.4992561,26.1354294,46.11,
12/22/2023,B-26,44.4992561,26.1354294,22.16782609,
12/23/2023,B-26,44.4992561,26.1354294,4.332608696,
12/24/2023,B-26,44.4992561,26.1354294,17.02478261,
12/25/2023,B-26,44.4992561,26.1354294,9.023913043,
12/26/2023,B-26,44.4992561,26.1354294,12.46304348,
12/27/2023,B-26,44.4992561,26.1354294,27.25652174,
12/28/2023,B-26,44.4992561,26.1354294,30.4773913,
12/29/2023,B-26,44.4992561,26.1354294,45.04913043,
12/30/2023,B-26,44.4992561,26.1354294,35.88478261,
12/31/2023,B-26,44.4992561,26.1354294,81.94043478,
1/1/2024,B-26,44.4992561,26.1354294,61.82304348,
1/2/2024,B-26,44.4992561,26.1354294,33.34521739,
1/3/2024,B-26,44.4992561,26.1354294,15.82782609,
1/4/2024,B-26,44.4992561,26.1354294,9.666086957,
1/5/2024,B-26,44.4992561,26.1354294,24.6573913,
1/6/2024,B-26,44.4992561,26.1354294,64.71434783,
1/7/2024,B-26,44.4992561,26.1354294,26.22565217,
1/8/2024,B-26,44.4992561,26.1354294,10.14521739,
1/9/2024,B-26,44.4992561,26.1354294,10.86782609,
1/10/2024,B-26,44.4992561,26.1354294,17.31782609,
1/11/2024,B-26,44.4992561,26.1354294,24.78913043,
1/12/2024,B-26,44.4992561,26.1354294,28.76826087,
1/13/2024,B-26,44.4992561,26.1354294,18.2326087,
1/14/2024,B-26,44.4992561,26.1354294,17.4626087,
1/15/2024,B-26,44.4992561,26.1354294,26.93826087,
1/16/2024,B-26,44.4992561,26.1354294,20.07913043,
1/17/2024,B-26,44.4992561,26.1354294,28.68521739,
1/18/2024,B-26,44.4992561,26.1354294,32.32608696,
1/19/2024,B-26,44.4992561,26.1354294,30.45391304,
1/20/2024,B-26,44.4992561,26.1354294,12.62521739,
1/21/2024,B-26,44.4992561,26.1354294,18.76782609,
1/22/2024,B-26,44.4992561,26.1354294,30.13434783,
1/23/2024,B-26,44.4992561,26.1354294,24.07347826,
1/24/2024,B-26,44.4992561,26.1354294,28.59782609,
1/25/2024,B-26,44.4992561,26.1354294,30.95695652,
1/26/2024,B-26,44.4992561,26.1354294,30.58391304,
1/27/2024,B-26,44.4992561,26.1354294,50.65782609,
1/28/2024,B-26,44.4992561,26.1354294,30.44869565,
1/29/2024,B-26,44.4992561,26.1354294,22.42434783,
1/30/2024,B-26,44.4992561,26.1354294,18.61782609,
1/31/2024,B-26,44.4992561,26.1354294,22.11130435,
2/1/2024,B-26,44.4992561,26.1354294,39.25956522,
2/2/2024,B-26,44.4992561,26.1354294,45.71478261,
2/3/2024,B-26,44.4992561,26.1354294,27.29173913,
2/4/2024,B-26,44.4992561,26.1354294,20.49173913,
