Date,Nume_Sectie,Latitudine,Longitudine,PM2.5,PM10,CO,NO,NO2,NOx,O3,RADIATIE_SOLARA,SO2,TEMPERATURA,UMIDITATE
10/9/2023,B-26,44.4992561,26.1354294,5.89173913,8.7,,,,,,,,,
10/10/2023,B-26,44.4992561,26.1354294,7.41,10.05,,,,,,,,,
10/11/2023,B-26,44.4992561,26.1354294,11.10130435,14.68,,,,,,,,,
10/12/2023,B-26,44.4992561,26.1354294,13.8573913,18.79,,,,,,,,,
10/13/2023,B-26,44.4992561,26.1354294,18.19782609,24.07,,,,,,,,,
10/14/2023,B-26,44.4992561,26.1354294,25.68956522,30.75,,,,,,,,,
10/15/2023,B-26,44.4992561,26.1354294,18.44869565,22.53,,,,,,,,,
10/16/2023,B-26,44.4992561,26.1354294,8.262173913,9.88,,,,,,,,,
10/17/2023,B-26,44.4992561,26.1354294,9.696956522,10.6,,,,,,,,,
10/18/2023,B-26,44.4992561,26.1354294,19.07826087,22.34,,,,,,,,,
10/19/2023,B-26,44.4992561,26.1354294,20.31217391,25.27,,,,,,,,,
10/20/2023,B-26,44.4992561,26.1354294,20.09565217,25.3,,,,,,,,,
10/21/2023,B-26,44.4992561,26.1354294,28.1626087,34.31,,,,,,,,,
10/22/2023,B-26,44.4992561,26.1354294,18.14043478,22.13,,,,,,,,,
10/23/2023,B-26,44.4992561,26.1354294,14.48478261,19.47,,,,,,,,,
10/24/2023,B-26,44.4992561,26.1354294,15.88782609,20.81,,,,,,,,,
10/25/2023,B-26,44.4992561,26.1354294,16.58347826,19.94,,,,,,,,,
10/26/2023,B-26,44.4992561,26.1354294,8.499130435,10.08,,,,,,,,,
10/27/2023,B-26,44.4992561,26.1354294,11.11565217,14.13,,,,,,,,,
10/28/2023,B-26,44.4992561,26.1354294,4.739130435,5.45,,,,,,,,,
10/29/2023,B-26,44.4992561,26.1354294,12.23086957,13.29,,,,,,,,,
10/30/2023,B-26,44.4992561,26.1354294,18.70043478,19.87,,,,,,,,,
10/31/2023,B-26,44.4992561,26.1354294,18.62130435,21.46,,,,,,,,,
11/1/2023,B-26,44.4992561,26.1354294,13.63956522,15.16,,,,,,,,,
11/2/2023,B-26,44.4992561,26.1354294,9.701304348,10.6,,,,,,,,,
11/3/2023,B-26,44.4992561,26.1354294,12.44652174,12.65,,,,,,,,,
11/4/2023,B-26,44.4992561,26.1354294,11.99869565,10.92,,,,,,,,,
11/5/2023,B-26,44.4992561,26.1354294,16.2473913,14.32,,,,,,,,,
11/6/2023,B-26,44.4992561,26.1354294,4.70826087,4.75,,,,,,,,,
11/7/2023,B-26,44.4992561,26.1354294,13.88826087,12.88,,,,,,,,,
11/8/2023,B-26,44.4992561,26.1354294,16.21434783,13.36,,,,,,,,,
11/9/2023,B-26,44.4992561,26.1354294,24.69521739,34.64,,,,,,,,,
11/10/2023,B-26,44.4992561,26.1354294,23.26956522,32.02,,,,,,,,,
11/11/2023,B-26,44.4992561,26.1354294,12.65565217,16.92,,,,,,,,,
11/12/2023,B-26,44.4992561,26.1354294,4.573913043,7.14,,,,,,,,,
11/13/2023,B-26,44.4992561,26.1354294,15.47913043,25.36,,,,,,,,,
11/14/2023,B-26,44.4992561,26.1354294,16.56652174,23.15,,,,,,,,,
11/15/2023,B-26,44.4992561,26.1354294,9.92,13.21,,,,,,,,,
11/16/2023,B-26,44.4992561,26.1354294,12.43826087,18.53,,,,,,,,,
11/17/2023,B-26,44.4992561,26.1354294,22.18130435,29.52,,,,,,,,,
11/18/2023,B-26,44.4992561,26.1354294,14.05565217,16.94,,,,,,,,,
11/19/2023,B-26,44.4992561,26.1354294,11.00652174,13.3,,,,,,,,,
11/20/2023,B-26,44.4992561,26.1354294,37.79565217,48.8,,,,,,,,,
11/21/2023,B-26,44.4992561,26.1354294,41.81608696,54.66,,,,,,,,,
11/22/2023,B-26,44.4992561,26.1354294,20.68434783,24.16,,,,,,,,,
11/23/2023,B-26,44.4992561,26.1354294,17.67913043,21.04,,,,,,,,,
11/24/2023,B-26,44.4992561,26.1354294,12.60913043,15.94,,,,,,,,,
11/25/2023,B-26,44.4992561,26.1354294,10.03869565,11.38,,,,,,,,,
11/26/2023,B-26,44.4992561,26.1354294,6.450434783,8.2,,,,,,,,,
11/27/2023,B-26,44.4992561,26.1354294,7.73,9.97,,,,,,,,,
11/28/2023,B-26,44.4992561,26.1354294,18.23652174,22.99,,,,,,,,,
11/29/2023,B-26,44.4992561,26.1354294,11.3573913,14.6,,,,,,,,,
11/30/2023,B-26,44.4992561,26.1354294,33.58173913,41.38,,,,,,,,,
12/1/2023,B-26,44.4992561,26.1354294,29.69782609,39.22,,,,,,,,,
12/2/2023,B-26,44.4992561,26.1354294,34.90130435,46.41,,,,,,,,,
12/3/2023,B-26,44.4992561,26.1354294,16.79347826,21.71,,,,,,,,,
12/4/2023,B-26,44.4992561,26.1354294,27.34869565,35.31,,,,,,,,,
12/5/2023,B-26,44.4992561,26.1354294,27.93478261,33.31,,,,,,,,,
12/6/2023,B-26,44.4992561,26.1354294,13.69434783,16.26,,,,,,,,,
12/7/2023,B-26,44.4992561,26.1354294,17.60391304,20.22,,,,,,,,,
12/8/2023,B-26,44.4992561,26.1354294,23.0273913,26.98,,,,,,,,,
12/9/2023,B-26,44.4992561,26.1354294,29.23043478,36.13,,,,,,,,,
12/10/2023,B-26,44.4992561,26.1354294,19.27608696,22.7,,,,,,,,,
12/11/2023,B-26,44.4992561,26.1354294,25.92347826,31.05,,,,,,,,,
12/12/2023,B-26,44.4992561,26.1354294,25.42478261,34.36,,,,,,,,,
12/13/2023,B-26,44.4992561,26.1354294,34.76869565,44.96,,,,,,,,,
12/14/2023,B-26,44.4992561,26.1354294,34.8173913,42.51,,,,,,,,,
12/15/2023,B-26,44.4992561,26.1354294,15.72173913,18.68,,,,,,,,,
12/16/2023,B-26,44.4992561,26.1354294,11.55608696,14.68,,,,,,,,,
12/17/2023,B-26,44.4992561,26.1354294,20.96521739,25.93,,,,,,,,,
12/18/2023,B-26,44.4992561,26.1354294,25.15130435,33.11,,,,,,,,,
12/19/2023,B-26,44.4992561,26.1354294,44.09521739,62.75,,,,,,,,,
12/20/2023,B-26,44.4992561,26.1354294,61.81869565,81.27,,,,,,,,,
12/21/2023,B-26,44.4992561,26.1354294,46.11,63.05,,,,,,,,,
12/22/2023,B-26,44.4992561,26.1354294,22.16782609,28.78,,,,,,,,,
12/23/2023,B-26,44.4992561,26.1354294,4.332608696,6.54,,,,,,,,,
12/24/2023,B-26,44.4992561,26.1354294,17.02478261,20.8,,,,,,,,,
12/25/2023,B-26,44.4992561,26.1354294,9.023913043,11.52,,,,,,,,,
12/26/2023,B-26,44.4992561,26.1354294,12.46304348,17.48,,,,,,,,,
12/27/2023,B-26,44.4992561,26.1354294,27.25652174,35.72,,,,,,,,,
12/28/2023,B-26,44.4992561,26.1354294,30.4773913,41.58,,,,,,,,,
12/29/2023,B-26,44.4992561,26.1354294,45.04913043,55.53,,,,,,,,,
12/30/2023,B-26,44.4992561,26.1354294,35.88478261,42.84,,,,,,,,,
12/31/2023,B-26,44.4992561,26.1354294,81.94043478,93.99,,,,,,,,,
1/1/2024,B-26,44.4992561,26.1354294,61.82304348,68.8,,,,,,,,,
1/2/2024,B-26,44.4992561,26.1354294,33.34521739,38.78,,,,,,,,,
1/3/2024,B-26,44.4992561,26.1354294,15.82782609,19.33,,,,,,,,,
1/4/2024,B-26,44.4992561,26.1354294,9.666086957,11.72,,,,,,,,,
1/5/2024,B-26,44.4992561,26.1354294,24.6573913,34.13,,,,,,,,,
1/6/2024,B-26,44.4992561,26.1354294,64.71434783,74.97,,,,,,,,,
1/7/2024,B-26,44.4992561,26.1354294,26.22565217,28.56,,,,,,,,,
1/8/2024,B-26,44.4992561,26.1354294,10.14521739,11.76,,,,,,,,,
1/9/2024,B-26,44.4992561,26.1354294,10.86782609,12.63,,,,,,,,,
1/10/2024,B-26,44.4992561,26.1354294,17.31782609,20.23,,,,,,,,,
1/11/2024,B-26,44.4992561,26.1354294,24.78913043,28.72,,,,,,,,,
1/12/2024,B-26,44.4992561,26.1354294,28.76826087,32.4,,,,,,,,,
1/13/2024,B-26,44.4992561,26.1354294,18.2326087,20.94,,,,,,,,,
1/14/2024,B-26,44.4992561,26.1354294,17.4626087,19.9,,,,,,,,,
1/15/2024,B-26,44.4992561,26.1354294,26.93826087,36.02,,,,,,,,,
1/16/2024,B-26,44.4992561,26.1354294,20.07913043,22.55,,,,,,,,,
1/17/2024,B-26,44.4992561,26.1354294,28.68521739,34.08,,,,,,,,,
1/18/2024,B-26,44.4992561,26.1354294,32.32608696,37.66,,,,,,,,,
1/19/2024,B-26,44.4992561,26.1354294,30.45391304,33.6,,,,,,,,,
1/20/2024,B-26,44.4992561,26.1354294,12.62521739,14.18,,,,,,,,,
1/21/2024,B-26,44.4992561,26.1354294,18.76782609,21.01,,,,,,,,,
1/22/2024,B-26,44.4992561,26.1354294,30.13434783,33.16,,,,,,,,,
1/23/2024,B-26,44.4992561,26.1354294,24.07347826,27.13,,,,,,,,,
1/24/2024,B-26,44.4992561,26.1354294,28.59782609,32.34,,,,,,,,,
1/25/2024,B-26,44.4992561,26.1354294,30.95695652,34.28,,,,,,,,,
1/26/2024,B-26,44.4992561,26.1354294,30.58391304,35.5,,,,,,,,,
1/27/2024,B-26,44.4992561,26.1354294,50.65782609,54.28,,,,,,,,,
1/28/2024,B-26,44.4992561,26.1354294,30.44869565,34.04,,,,,,,,,
1/29/2024,B-26,44.4992561,26.1354294,22.42434783,24.48,,,,,,,,,
1/30/2024,B-26,44.4992561,26.1354294,18.61782609,21.06,,,,,,,,,
1/31/2024,B-26,44.4992561,26.1354294,22.11130435,24.82,,,,,,,,,
2/1/2024,B-26,44.4992561,26.1354294,39.25956522,45.04,,,,,,,,,
2/2/2024,B-26,44.4992561,26.1354294,45.71478261,48.25,,,,,,,,,
2/3/2024,B-26,44.4992561,26.1354294,27.29173913,30.43,,,,,,,,,
2/4/2024,B-26,44.4992561,26.1354294,20.49173913,21.92,,,,,,,,,
2/5/2024,B-26,44.4992561,26.1354294,6.721304348,8.44,,,,,,,,,
2/6/2024,B-26,44.4992561,26.1354294,10.66173913,13.93,,,,,,,,,
2/7/2024,B-26,44.4992561,26.1354294,16.43608696,19.22,,,,,,,,,
2/8/2024,B-26,44.4992561,26.1354294,13.97695652,17.33,,,,,,,,,
2/9/2024,B-26,44.4992561,26.1354294,19.56695652,24.48,,,,,,,,,
2/10/2024,B-26,44.4992561,26.1354294,40.94652174,52.31,,,,,,,,,
2/11/2024,B-26,44.4992561,26.1354294,35.34217391,39.14,,,,,,,,,
2/12/2024,B-26,44.4992561,26.1354294,11.84478261,14.62,,,,,,,,,
2/13/2024,B-26,44.4992561,26.1354294,11.83434783,13.3,,,,,,,,,
2/14/2024,B-26,44.4992561,26.1354294,10.44565217,11.81,,,,,,,,,
2/15/2024,B-26,44.4992561,26.1354294,15.31173913,17.07,,,,,,,,,
2/16/2024,B-26,44.4992561,26.1354294,16.3126087,18.37,,,,,,,,,
2/17/2024,B-26,44.4992561,26.1354294,23.20913043,25.13,,,,,,,,,
2/18/2024,B-26,44.4992561,26.1354294,38.76652174,41.84,,,,,,,,,
2/19/2024,B-26,44.4992561,26.1354294,16.09043478,17.96,,,,,,,,,
2/20/2024,B-26,44.4992561,26.1354294,20.44173913,23.67,,,,,,,,,
2/21/2024,B-26,44.4992561,26.1354294,34.13521739,42.44,,,,,,,,,
2/22/2024,B-26,44.4992561,26.1354294,47.1526087,56.01,,,,,,,,,
2/23/2024,B-26,44.4992561,26.1354294,43.73043478,52.83,,,,,,,,,
2/24/2024,B-26,44.4992561,26.1354294,38.32565217,43.65,,,,,,,,,
2/25/2024,B-26,44.4992561,26.1354294,38.37043478,41.09,,,,,,,,,
2/26/2024,B-26,44.4992561,26.1354294,17.81347826,20.35,,,,,,,,,
2/27/2024,B-26,44.4992561,26.1354294,16.47217391,19.42,,,,,,,,,
2/28/2024,B-26,44.4992561,26.1354294,17.95347826,21.01,,,,,,,,,
2/29/2024,B-26,44.4992561,26.1354294,15.89956522,17.84,,,,,,,,,
3/1/2024,B-26,44.4992561,26.1354294,12.09565217,13.48,,,,,,,,,
3/2/2024,B-26,44.4992561,26.1354294,17.16478261,19.45,,,,,,,,,
3/3/2024,B-26,44.4992561,26.1354294,27.21956522,30.67,,,,,,,,,
3/4/2024,B-26,44.4992561,26.1354294,22.96043478,25.53,,,,,,,,,
3/5/2024,B-26,44.4992561,26.1354294,16.33782609,18.7,,,,,,,,,
3/6/2024,B-26,44.4992561,26.1354294,30.8673913,34.63,,,,,,,,,
3/7/2024,B-26,44.4992561,26.1354294,21.31173913,25.08,,,,,,,,,
3/8/2024,B-26,44.4992561,26.1354294,23.08478261,27.14,,,,,,,,,
3/9/2024,B-26,44.4992561,26.1354294,33.98,41.26,,,,,,,,,
3/10/2024,B-26,44.4992561,26.1354294,40.47478261,46.66,,,,,,,,,
3/11/2024,B-26,44.4992561,26.1354294,21.67869565,24.6,,,,,,,,,
3/12/2024,B-26,44.4992561,26.1354294,11.73521739,13.56,,,,,,,,,
3/13/2024,B-26,44.4992561,26.1354294,15.4026087,16.48,,,,,,,,,
3/14/2024,B-26,44.4992561,26.1354294,9.715217391,10.75,,,,,,,,,
3/15/2024,B-26,44.4992561,26.1354294,25.86565217,29.25,,,,,,,,,
3/16/2024,B-26,44.4992561,26.1354294,29.73913043,33.01,,,,,,,,,
3/17/2024,B-26,44.4992561,26.1354294,21.54347826,23.66,,,,,,,,,
3/18/2024,B-26,44.4992561,26.1354294,20.21304348,22.28,,,,,,,,,
3/19/2024,B-26,44.4992561,26.1354294,11.11956522,12.9,,,,,,,,,
3/20/2024,B-26,44.4992561,26.1354294,16.43521739,18.62,,,,,,,,,
3/21/2024,B-26,44.4992561,26.1354294,9.883913043,10.59,,,,,,,,,
3/22/2024,B-26,44.4992561,26.1354294,12.42304348,14.48,,,,,,,,,
3/23/2024,B-26,44.4992561,26.1354294,21.26434783,26.25,,,,,,,,,
3/24/2024,B-26,44.4992561,26.1354294,21.92826087,24.18,,,,,,,,,
3/25/2024,B-26,44.4992561,26.1354294,3.740869565,4.69,,,,,,,,,
3/26/2024,B-26,44.4992561,26.1354294,10.5126087,11.77,,,,,,,,,
3/27/2024,B-26,44.4992561,26.1354294,9.65,10.99,,,,,,,,,
3/28/2024,B-26,44.4992561,26.1354294,10.83434783,13.92,,,,,,,,,
3/29/2024,B-26,44.4992561,26.1354294,5.904782609,8.96,,,,,,,,,
3/30/2024,B-26,44.4992561,26.1354294,15.2926087,19.96,,,,,,,,,
3/31/2024,B-26,44.4992561,26.1354294,16.10409091,21.69,,,,,,,,,
4/1/2024,B-26,44.4992561,26.1354294,21.27521739,34.15,,,,,,,,,
4/2/2024,B-26,44.4992561,26.1354294,14.20304348,22.1,,,,,,,,,
4/3/2024,B-26,44.4992561,26.1354294,4.104347826,5.76,,,,,,,,,
4/4/2024,B-26,44.4992561,26.1354294,6.52,8.89,,,,,,,,,
4/5/2024,B-26,44.4992561,26.1354294,7.475652174,10.23,,,,,,,,,
4/6/2024,B-26,44.4992561,26.1354294,8.965217391,10.78,,,,,,,,,
4/7/2024,B-26,44.4992561,26.1354294,7.698695652,9.28,,,,,,,,,
4/8/2024,B-26,44.4992561,26.1354294,9.113478261,12.19,,,,,,,,,
4/9/2024,B-26,44.4992561,26.1354294,10.36304348,14.93,,,,,,,,,
4/10/2024,B-26,44.4992561,26.1354294,11.54478261,16.5,,,,,,,,,
4/11/2024,B-26,44.4992561,26.1354294,13.13173913,17.11,,,,,,,,,
4/12/2024,B-26,44.4992561,26.1354294,12.76913043,16.35,,,,,,,,,
4/13/2024,B-26,44.4992561,26.1354294,10.39086957,13.09,,,,,,,,,
4/14/2024,B-26,44.4992561,26.1354294,9.306521739,12.18,,,,,,,,,
4/15/2024,B-26,44.4992561,26.1354294,9.055652174,16.22,,,,,,,,,
4/16/2024,B-26,44.4992561,26.1354294,12.16434783,27.54,,,,,,,,,
4/17/2024,B-26,44.4992561,26.1354294,8.803913043,14.55,,,,,,,,,
4/18/2024,B-26,44.4992561,26.1354294,8.286521739,10.82,,,,,,,,,
4/19/2024,B-26,44.4992561,26.1354294,9.019130435,12.12,,,,,,,,,
4/20/2024,B-26,44.4992561,26.1354294,8.886086957,11.06,,,,,,,,,
4/21/2024,B-26,44.4992561,26.1354294,9.700869565,11.87,,,,,,,,,
4/22/2024,B-26,44.4992561,26.1354294,9.312173913,11.56,,,,,,,,,
4/23/2024,B-26,44.4992561,26.1354294,8.526956522,10.36,,,,,,,,,
4/24/2024,B-26,44.4992561,26.1354294,8.709565217,14.41,,,,,,,,,
4/25/2024,B-26,44.4992561,26.1354294,9.927391304,14.54,,,,,,,,,
4/26/2024,B-26,44.4992561,26.1354294,9.903478261,13.12,,,,,,,,,
4/27/2024,B-26,44.4992561,26.1354294,9.06826087,12.64,,,,,,,,,
4/28/2024,B-26,44.4992561,26.1354294,10.81043478,15.72,,,,,,,,,
4/29/2024,B-26,44.4992561,26.1354294,7.511304348,12.58,,,,,,,,,
4/30/2024,B-26,44.4992561,26.1354294,8.224347826,15.58,,,,,,,,,
5/1/2024,B-26,44.4992561,26.1354294,5.272173913,10.95,,,,,,,,,
5/2/2024,B-26,44.4992561,26.1354294,6.193478261,10.59,,,,,,,,,
5/3/2024,B-26,44.4992561,26.1354294,8.504782609,11.91,,,,,,,,,
5/4/2024,B-26,44.4992561,26.1354294,11.86,19.03,,,,,,,,,
5/5/2024,B-26,44.4992561,26.1354294,10.48086957,16.05,,,,,,,,,
5/6/2024,B-26,44.4992561,26.1354294,9.874347826,13.92,,,,,,,,,
5/7/2024,B-26,44.4992561,26.1354294,10.46913043,15.69,,,,,,,,,
5/8/2024,B-26,44.4992561,26.1354294,7.293478261,10.98,,,,,,,,,
5/9/2024,B-26,44.4992561,26.1354294,7.263478261,11.52,,,,,,,,,
5/10/2024,B-26,44.4992561,26.1354294,7.161304348,12.29,,,,,,,,,
5/11/2024,B-26,44.4992561,26.1354294,8.534782609,12.93,,,,,,,,,
5/12/2024,B-26,44.4992561,26.1354294,5.825217391,8.72,,,,,,,,,
5/13/2024,B-26,44.4992561,26.1354294,5.452173913,9.14,,,,,,,,,
5/14/2024,B-26,44.4992561,26.1354294,6.346956522,11.35,,,,,,,,,
5/15/2024,B-26,44.4992561,26.1354294,7.069130435,11.42,,,,,,,,,
5/16/2024,B-26,44.4992561,26.1354294,7.069090909,11,,,,,,,,,
6/22/2023,B-27,44.4882393,26.184185,13.37,16.3,,,,,,,,,
6/23/2023,B-27,44.4882393,26.184185,16.2135,21.76,,,,,,,,,
6/24/2023,B-27,44.4882393,26.184185,13.66944444,18.13,,,,,,,,,
6/25/2023,B-27,44.4882393,26.184185,8.369565217,10.68,,,,,,,,,
6/26/2023,B-27,44.4882393,26.184185,6.923913043,9.19,,,,,,,,,
6/27/2023,B-27,44.4882393,26.184185,9.16,11.73,,,,,,,,,
6/28/2023,B-27,44.4882393,26.184185,8.238636364,10.28,,,,,,,,,
6/29/2023,B-27,44.4882393,26.184185,9.840434783,12.34,,,,,,,,,
6/30/2023,B-27,44.4882393,26.184185,8.130434783,11,,,,,,,,,
7/1/2023,B-27,44.4882393,26.184185,11.80571429,16.79,,,,,,,,,
7/2/2023,B-27,44.4882393,26.184185,12.51695652,15.36,,,,,,,,,
7/3/2023,B-27,44.4882393,26.184185,11.68391304,14.99,,,,,,,,,
7/4/2023,B-27,44.4882393,26.184185,11.98227273,15.07,,,,,,,,,
7/5/2023,B-27,44.4882393,26.184185,9.474347826,13.87,,,,,,,,,
7/6/2023,B-27,44.4882393,26.184185,11.22695652,16.12,,,,,,,,,
7/7/2023,B-27,44.4882393,26.184185,10.36434783,13.35,,,,,,,,,
7/8/2023,B-27,44.4882393,26.184185,7.387826087,9.46,,,,,,,,,
7/9/2023,B-27,44.4882393,26.184185,8.776521739,10.92,,,,,,,,,
7/10/2023,B-27,44.4882393,26.184185,11.04,14.94,,,,,,,,,
7/11/2023,B-27,44.4882393,26.184185,14.48695652,21.02,,,,,,,,,
7/12/2023,B-27,44.4882393,26.184185,13.90043478,19.87,,,,,,,,,
7/13/2023,B-27,44.4882393,26.184185,16.22190476,22.28,,,,,,,,,
7/14/2023,B-27,44.4882393,26.184185,10.57652174,14.23,,,,,,,,,
7/15/2023,B-27,44.4882393,26.184185,8.869565217,11.53,,,,,,,,,
7/16/2023,B-27,44.4882393,26.184185,10.11217391,12.83,,,,,,,,,
7/17/2023,B-27,44.4882393,26.184185,14.29809524,19.07,,,,,,,,,
7/18/2023,B-27,44.4882393,26.184185,10.59347826,15.39,,,,,,,,,
7/19/2023,B-27,44.4882393,26.184185,10.39782609,15.49,,,,,,,,,
7/20/2023,B-27,44.4882393,26.184185,12.96086957,18.5,,,,,,,,,
7/21/2023,B-27,44.4882393,26.184185,9.247391304,12,,,,,,,,,
7/22/2023,B-27,44.4882393,26.184185,7.972608696,11.2,,,,,,,,,
7/23/2023,B-27,44.4882393,26.184185,7.087391304,8.66,,,,,,,,,
7/24/2023,B-27,44.4882393,26.184185,9.306086957,11.99,,,,,,,,,
7/25/2023,B-27,44.4882393,26.184185,19.25333333,26.95,,,,,,,,,
7/26/2023,B-27,44.4882393,26.184185,15.17043478,26.75,,,,,,,,,
7/27/2023,B-27,44.4882393,26.184185,6.73,9.04,,,,,,,,,
7/28/2023,B-27,44.4882393,26.184185,8.823478261,12.38,,,,,,,,,
7/29/2023,B-27,44.4882393,26.184185,10.90304348,14.5,,,,,,,,,
7/30/2023,B-27,44.4882393,26.184185,12.02695652,14.55,,,,,,,,,
7/31/2023,B-27,44.4882393,26.184185,8.98173913,10.71,,,,,,,,,
8/1/2023,B-27,44.4882393,26.184185,8.623478261,10.92,,,,,,,,,
8/2/2023,B-27,44.4882393,26.184185,10.48608696,13.92,,,,,,,,,
8/3/2023,B-27,44.4882393,26.184185,12.27695652,15.57,,,,,,,,,
8/4/2023,B-27,44.4882393,26.184185,16.40666667,17.16,,,,,,,,,
8/5/2023,B-27,44.4882393,26.184185,8.92826087,11.83,,,,,,,,,
8/6/2023,B-27,44.4882393,26.184185,11.34391304,14.59,,,,,,,,,
8/7/2023,B-27,44.4882393,26.184185,4.373478261,6.71,,,,,,,,,
8/8/2023,B-27,44.4882393,26.184185,4.922608696,6.98,,,,,,,,,
8/9/2023,B-27,44.4882393,26.184185,4.793181818,8.41,,,,,,,,,
8/10/2023,B-27,44.4882393,26.184185,7.08,13.42,,,,,,,,,
8/11/2023,B-27,44.4882393,26.184185,8.682173913,16.05,,,,,,,,,
8/12/2023,B-27,44.4882393,26.184185,9.776521739,17.06,,,,,,,,,
8/13/2023,B-27,44.4882393,26.184185,10.34913043,16.9,,,,,,,,,
8/14/2023,B-27,44.4882393,26.184185,9.427826087,18.28,,,,,,,,,
8/15/2023,B-27,44.4882393,26.184185,13.79173913,25.95,,,,,,,,,
8/16/2023,B-27,44.4882393,26.184185,12.4926087,26.31,,,,,,,,,
8/17/2023,B-27,44.4882393,26.184185,12.18956522,25.2,,,,,,,,,
8/18/2023,B-27,44.4882393,26.184185,14.5126087,31.46,,,,,,,,,
8/19/2023,B-27,44.4882393,26.184185,12.34782609,25.51,,,,,,,,,
8/20/2023,B-27,44.4882393,26.184185,14.6026087,25.66,,,,,,,,,
8/21/2023,B-27,44.4882393,26.184185,13.87652174,25.86,,,,,,,,,
8/22/2023,B-27,44.4882393,26.184185,18.57869565,34.71,,,,,,,,,
8/23/2023,B-27,44.4882393,26.184185,15.06,31.15,,,,,,,,,
8/24/2023,B-27,44.4882393,26.184185,12.46565217,25.28,,,,,,,,,
8/25/2023,B-27,44.4882393,26.184185,14.98565217,28.11,,,,,,,,,
8/26/2023,B-27,44.4882393,26.184185,14.69565217,32.43,,,,,,,,,
8/27/2023,B-27,44.4882393,26.184185,9.268695652,17.14,,,,,,,,,
8/28/2023,B-27,44.4882393,26.184185,11.75913043,28.31,,,,,,,,,
8/29/2023,B-27,44.4882393,26.184185,13.65608696,31.82,,,,,,,,,
8/30/2023,B-27,44.4882393,26.184185,14.0573913,30.9,,,,,,,,,
8/31/2023,B-27,44.4882393,26.184185,10.13608696,18.95,,,,,,,,,
9/1/2023,B-27,44.4882393,26.184185,10.11521739,19.72,,,,,,,,,
9/2/2023,B-27,44.4882393,26.184185,11.16521739,19.73,,,,,,,,,
9/3/2023,B-27,44.4882393,26.184185,8.55,14.18,,,,,,,,,
9/4/2023,B-27,44.4882393,26.184185,5.927391304,10.16,,,,,,,,,
9/5/2023,B-27,44.4882393,26.184185,8.514782609,17.08,,,,,,,,,
9/6/2023,B-27,44.4882393,26.184185,7.206521739,15.93,,,,,,,,,
9/7/2023,B-27,44.4882393,26.184185,8.593478261,17.16,,,,,,,,,
9/8/2023,B-27,44.4882393,26.184185,7.613913043,19.39,,,,,,,,,
9/9/2023,B-27,44.4882393,26.184185,8.76173913,19.76,,,,,,,,,
9/10/2023,B-27,44.4882393,26.184185,7.706521739,20.11,,,,,,,,,
9/11/2023,B-27,44.4882393,26.184185,9.461304348,28.89,,,,,,,,,
9/12/2023,B-27,44.4882393,26.184185,12.83173913,41.94,,,,,,,,,
9/13/2023,B-27,44.4882393,26.184185,13.22521739,36.99,,,,,,,,,
9/14/2023,B-27,44.4882393,26.184185,16.76,46.23,,,,,,,,,
9/15/2023,B-27,44.4882393,26.184185,17.1473913,34.41,,,,,,,,,
9/16/2023,B-27,44.4882393,26.184185,11.17391304,19.79,,,,,,,,,
9/17/2023,B-27,44.4882393,26.184185,10.79,17.24,,,,,,,,,
9/18/2023,B-27,44.4882393,26.184185,10.04043478,21.23,,,,,,,,,
9/19/2023,B-27,44.4882393,26.184185,11.01521739,25.95,,,,,,,,,
9/20/2023,B-27,44.4882393,26.184185,13.15913043,28.82,,,,,,,,,
9/21/2023,B-27,44.4882393,26.184185,15.30652174,39.26,,,,,,,,,
9/22/2023,B-27,44.4882393,26.184185,15.41217391,40.42,,,,,,,,,
9/23/2023,B-27,44.4882393,26.184185,13.63565217,40.73,,,,,,,,,
9/24/2023,B-27,44.4882393,26.184185,9.000434783,21.18,,,,,,,,,
9/25/2023,B-27,44.4882393,26.184185,11.14347826,40.7,,,,,,,,,
9/26/2023,B-27,44.4882393,26.184185,11.27173913,44.42,,,,,,,,,
9/27/2023,B-27,44.4882393,26.184185,10.21217391,38,,,,,,,,,
9/28/2023,B-27,44.4882393,26.184185,10.4626087,38.51,,,,,,,,,
9/29/2023,B-27,44.4882393,26.184185,12.6173913,45.59,,,,,,,,,
9/30/2023,B-27,44.4882393,26.184185,15.56956522,37.85,,,,,,,,,
10/1/2023,B-27,44.4882393,26.184185,14.23608696,29.75,,,,,,,,,
10/2/2023,B-27,44.4882393,26.184185,9.720909091,20.83,,,,,,,,,
10/3/2023,B-27,44.4882393,26.184185,15.03347826,39.12,,,,,,,,,
10/4/2023,B-27,44.4882393,26.184185,19.24130435,40.85,,,,,,,,,
10/5/2023,B-27,44.4882393,26.184185,10.07565217,30.33,,,,,,,,,
10/6/2023,B-27,44.4882393,26.184185,13.6226087,46.22,,,,,,,,,
10/7/2023,B-27,44.4882393,26.184185,14.42217391,39.64,,,,,,,,,
10/8/2023,B-27,44.4882393,26.184185,10.11130435,36.6,,,,,,,,,
10/9/2023,B-27,44.4882393,26.184185,6.884782609,25.94,,,,,,,,,
10/10/2023,B-27,44.4882393,26.184185,8.243478261,31.56,,,,,,,,,
10/11/2023,B-27,44.4882393,26.184185,12.92956522,32.87,,,,,,,,,
10/12/2023,B-27,44.4882393,26.184185,20.98565217,50.34,,,,,,,,,
10/13/2023,B-27,44.4882393,26.184185,24.27043478,64.7,,,,,,,,,
